t,y,y1,y2
89.5002666,-28.0224609375,42.7392578125,-26.2158203125
89.5170237,-26.0205078125,48.4033203125,-20.8447265625
89.5444278,-24.2138671875,52.4560546875,-16.9873046875
89.5853701,-24.5068359375,56.1669921875,-13.3740234375
89.6070602,-24.5556640625,58.2666015625,-11.0302734375
89.6474504,-24.5556640625,57.1923828125,-10.6884765625
89.6675564,-24.6044921875,55.9228515625,-11.5185546875
89.6985882,-25.2880859375,55.2392578125,-13.3251953125
89.7273861,-25.3857421875,53.3349609375,-14.4482421875
89.7680002,-26.1181640625,52.4072265625,-16.4990234375
89.7873834,-27.0458984375,50.9423828125,-17.6220703125
89.8274379,-28.0712890625,48.8916015625,-19.4775390625
89.8504623,-28.9501953125,46.1572265625,-21.6748046875
89.8764601,-29.8291015625,43.0810546875,-23.5791015625
89.9154821,-30.8056640625,41.3720703125,-25.3857421875
89.9382887,-31.6845703125,38.6865234375,-26.7529296875
89.980833,-32.8564453125,36.7333984375,-28.6083984375
90.0008475,-33.9306640625,35.1220703125,-31.0498046875
90.0294972,-34.6142578125,33.1201171875,-32.9052734375
90.0699328,-36.3232421875,32.0947265625,-35.2001953125
90.0920946,-37.2509765625,28.8232421875,-37.1044921875
90.1301652,-38.6669921875,27.2119140625,-38.3740234375
90.1496198,-39.3017578125,25.1123046875,-39.9365234375
90.1831724,-40.5224609375,23.3056640625,-42.3779296875
90.2106059,-42.2802734375,20.6689453125,-44.1845703125
90.2505726,-41.6943359375,18.9111328125,-45.1611328125
90.2717091,-37.9833984375,18.3251953125,-46.5283203125
90.3113281,-35.6884765625,22.5732421875,-49.1162109375
90.3312355,-33.5400390625,29.0673828125,-48.1396484375
90.3690904,-31.3427734375,32.2900390625,-43.8916015625
90.393131,-29.6826171875,37.9541015625,-38.2275390625
90.4221267,-27.1435546875,42.4462890625,-32.4169921875
90.4491255,-25.5322265625,48.5986328125,-27.9248046875
90.4897977,-23.8720703125,52.2119140625,-23.8232421875
90.5108788,-24.8486328125,55.4345703125,-21.4794921875
90.5529609,-24.0185546875,55.9228515625,-20.0634765625
90.5721915,-23.3837890625,56.2158203125,-20.2587890625
90.6043808,-23.7255859375,56.2646484375,-21.5283203125
90.6437263,-24.0185546875,55.1416015625,-23.0419921875
90.6637877,-24.7509765625,54.3603515625,-24.0185546875
90.7045925,-25.0927734375,52.8955078125,-25.6787109375
90.7202376,-26.3134765625,52.1142578125,-27.5341796875
90.7631768,-26.3134765625,50.2099609375,-28.6572265625
90.7837745,-27.2900390625,47.3779296875,-29.8779296875
90.8240953,-28.3642578125,45.1806640625,-32.1728515625
90.8441142,-28.9990234375,42.8369140625,-34.5654296875
90.8844284,-30.4150390625,40.7373046875,-35.3466796875
90.9032864,-31.5869140625,38.8818359375,-37.9345703125
90.9334954,-32.2705078125,37.7099609375,-39.8876953125
90.9750036,-33.8330078125,35.3662109375,-41.6455078125
90.9960583,-34.3212890625,34.1455078125,-43.1591796875
91.0250852,-35.7373046875,33.0712890625,-45.1611328125
91.0669073,-36.6162109375,31.5087890625,-47.0166015625
91.0843684,-38.0810546875,30.0927734375,-48.2373046875
91.1241183,-39.0576171875,28.1884765625,-50.2880859375
91.1476936,-40.3271484375,26.5771484375,-51.5087890625
91.1750583,-38.7158203125,26.0400390625,-53.1689453125
91.2188337,-35.2001953125,29.1162109375,-54.6826171875
91.2381623,-33.0029296875,35.2197265625,-54.0966796875
91.276275,-30.8544921875,40.0048828125,-49.6533203125
91.2971954,-28.9013671875,45.3271484375,-43.9892578125
91.3365624,-26.6064453125,50.8935546875,-37.7392578125
91.3535483,-24.4091796875,56.2158203125,-32.1728515625
91.3948744,-22.9443359375,61.0009765625,-27.8271484375
91.4179468,-22.2119140625,65.3955078125,-24.4580078125
91.4570148,-22.1142578125,66.4697265625,-22.2607421875
91.4790136,-22.0654296875,65.4931640625,-21.7236328125
91.5085591,-22.2119140625,64.4677734375,-21.8212890625
91.5375495,-22.3583984375,62.8076171875,-23.5791015625
91.570572,-22.4560546875,60.5615234375,-24.3603515625
91.597626,-23.3837890625,58.2666015625,-24.4580078125
91.6390885,-24.3603515625,56.8017578125,-25.9716796875
91.6580349,-24.7509765625,54.7021484375,-27.2900390625
91.6880328,-25.6298828125,52.1142578125,-28.4619140625
91.7255345,-26.3623046875,49.5751953125,-29.9755859375
91.7465824,-27.3876953125,46.3525390625,-30.5615234375
91.7866935,-28.0224609375,44.6435546875,-32.8564453125
91.8139623,-28.9501953125,42.6416015625,-34.0771484375
91.8377271,-29.8779296875,40.2001953125,-35.4443359375
91.880136,-31.4892578125,37.4169921875,-37.2509765625
91.9014406,-32.7099609375,35.3173828125,-39.0576171875
91.9301404,-34.4189453125,32.6318359375,-40.0830078125
91.9725439,-35.3466796875,30.9228515625,-41.8408203125
91.9884877,-36.5673828125,29.4580078125,-43.4521484375
92.0263348,-38.1787109375,27.7001953125,-44.2333984375
92.0500528,-39.1064453125,25.3564453125,-45.3076171875
92.0807087,-38.0322265625,22.6708984375,-46.5771484375
92.1087824,-35.0537109375,22.2314453125,-48.3837890625
92.1451133,-31.9287109375,26.0400390625,-48.9697265625
92.1719074,-29.6826171875,31.4111328125,-47.0166015625
92.1999102,-27.1435546875,36.0009765625,-42.1826171875
92.2505501,-24.5556640625,40.5908203125,-35.0048828125
92.2596461,-22.4560546875,44.6435546875,-29.2431640625
92.290646,-21.4306640625,49.3798828125,-23.6767578125
92.3308508,-19.5263671875,53.9697265625,-18.5498046875
92.3514199,-20.3076171875,57.3876953125,-14.7412109375
92.3822418,-20.1123046875,58.0224609375,-12.7880859375
92.4119051,-19.8193359375,56.5087890625,-12.4951171875
92.4404671,-19.9169921875,55.9716796875,-13.6669921875
92.4739688,-20.2099609375,54.8486328125,-14.6923828125
92.5028678,-20.2587890625,53.9208984375,-15.1318359375
92.5300477,-21.2353515625,51.6748046875,-15.5712890625
92.5696773,-21.7724609375,50.0634765625,-17.4267578125
92.5918619,-22.7001953125,47.0849609375,-18.7939453125
92.6259621,-23.7255859375,44.3017578125,-20.0634765625
92.6540762,-24.9951171875,41.6162109375,-21.6259765625
92.6822487,-26.2646484375,39.5166015625,-23.1396484375
92.7113841,-27.3388671875,36.5380859375,-24.6044921875
92.7442135,-28.2177734375,34.1455078125,-26.2158203125
92.7746202,-28.7060546875,32.0947265625,-27.8271484375
92.8053963,-29.9755859375,30.4833984375,-29.7802734375
92.8337849,-31.2451171875,28.7744140625,-30.3662109375
92.8637477,-31.9287109375,27.4072265625,-31.8310546875
92.8963644,-33.2958984375,25.6982421875,-33.6865234375
92.9231292,-34.2236328125,24.6240234375,-35.3955078125
92.9562411,-35.8837890625,21.9873046875,-36.6162109375
92.9868126,-36.7626953125,19.7412109375,-37.7392578125
93.0140692,-35.8837890625,18.1787109375,-39.6435546875
93.0469356,-32.0751953125,19.4482421875,-41.4990234375
93.0751075,-29.2919921875,24.9169921875,-41.1572265625
93.1050825,-26.6552734375,29.6044921875,-37.7392578125
93.1382955,-24.6533203125,33.3154296875,-32.1240234375
93.1663607,-22.0166015625,38.0517578125,-25.2880859375
93.1942551,-19.9169921875,42.6416015625,-20.6982421875
93.2269494,-17.8662109375,47.3291015625,-15.3271484375
93.2563326,-16.7919921875,51.0888671875,-11.5185546875
93.2835848,-17.4755859375,52.6025390625,-9.1259765625
93.3171524,-16.9873046875,51.6748046875,-8.3935546875
93.3456879,-17.0849609375,51.6748046875,-9.2724609375
93.3794133,-17.3779296875,52.4560546875,-11.0302734375
93.4083051,-17.5732421875,50.7958984375,-12.1044921875
93.4354113,-18.0615234375,51.2353515625,-12.7392578125
93.4695393,-19.0869140625,50.5029296875,-14.6923828125
93.5094644,-19.6240234375,49.3310546875,-15.5224609375
93.5289833,-20.6005859375,47.5244140625,-17.2314453125
93.560102,-22.1142578125,44.1552734375,-18.5498046875
93.589162,-23.5302734375,42.7392578125,-20.6982421875
93.6172011,-23.9208984375,40.6396484375,-22.3583984375
93.6496798,-25.1416015625,39.2724609375,-24.1650390625
93.7051734,-26.2646484375,36.1474609375,-25.9716796875
93.7088638,-27.5830078125,34.6826171875,-27.0947265625
93.7403363,-28.7060546875,33.2666015625,-29.4873046875
93.7813962,-30.1708984375,31.7041015625,-31.0009765625
93.8005433,-31.8310546875,30.7763671875,-33.4912109375
93.8290013,-33.1494140625,29.7509765625,-34.4677734375
93.8713284,-34.5166015625,29.2138671875,-35.2490234375
93.8896984,-35.7373046875,27.4072265625,-37.8369140625
93.9185004,-36.9091796875,25.9912109375,-39.0087890625
93.9623384,-34.7119140625,25.5517578125,-40.4736328125
93.9802216,-31.6845703125,29.9462890625,-41.2060546875
94.0107216,-29.6337890625,36.0498046875,-39.5947265625
94.0639748,-27.4853515625,40.7373046875,-35.5908203125
94.0715888,-25.0927734375,47.0361328125,-28.9990234375
94.1037425,-23.6279296875,52.5048828125,-22.4560546875
94.1447361,-21.6259765625,58.0712890625,-16.8408203125
94.1607634,-19.9169921875,63.1494140625,-11.4208984375
94.2007016,-19.8193359375,67.7392578125,-7.0751953125
94.2229681,-20.5517578125,68.8134765625,-4.2431640625
94.2630157,-20.5029296875,67.4462890625,-3.4619140625
94.2832855,-20.6494140625,65.6884765625,-4.3896484375
94.325069,-21.3818359375,65.0537109375,-6.1962890625
94.3401123,-22.3095703125,62.8076171875,-7.1240234375
94.3740656,-22.7490234375,60.5615234375,-7.9541015625
94.4161858,-24.0185546875,58.8525390625,-9.4677734375
94.4319549,-25.0927734375,56.0693359375,-10.9326171875
94.4740998,-26.4111328125,54.2138671875,-12.8857421875
94.4921161,-27.7294921875,52.2607421875,-14.5947265625
94.5323316,-28.7060546875,49.7216796875,-15.9619140625
94.5522996,-30.2685546875,48.1103515625,-18.2080078125
94.5963085,-32.4169921875,46.3037109375,-19.7216796875
94.6113704,-33.2470703125,44.4482421875,-21.4306640625
94.6433082,-34.1259765625,42.1044921875,-23.0419921875
94.682548,-35.3955078125,39.3212890625,-25.1416015625
94.7034905,-36.7626953125,36.8798828125,-26.3134765625
94.740906,-38.5205078125,35.0732421875,-27.8759765625
94.7616942,-39.4482421875,32.8759765625,-29.9755859375
94.8008411,-41.1083984375,30.7275390625,-30.6103515625
94.8253684,-42.5732421875,28.1884765625,-32.5146484375
94.8667462,-43.7451171875,26.0400390625,-33.5400390625
94.8875362,-41.2060546875,25.3076171875,-35.6396484375
94.9284839,-37.2509765625,29.2138671875,-36.1767578125
94.9515673,-35.0048828125,34.3896484375,-34.7119140625
94.9775341,-32.8076171875,38.3447265625,-29.9755859375
95.0182227,-30.5615234375,43.3740234375,-23.6279296875
95.0372675,-28.5595703125,47.2314453125,-16.8408203125
95.0762691,-26.8017578125,52.8466796875,-10.3466796875
95.0981465,-25.2392578125,56.9970703125,-6.0986328125
95.1365484,-24.5068359375,60.2197265625,-1.1181640625
95.1575867,-24.2138671875,61.4892578125,1.0791015625
95.1995955,-25.2880859375,61.2451171875,1.6162109375
95.217612,-24.5068359375,60.6591796875,0.7373046875
95.2586893,-24.4580078125,59.9267578125,-0.6298828125
95.2781359,-25.3857421875,57.9248046875,-2.3388671875
95.3198704,-26.2158203125,56.1669921875,-3.1689453125
95.3358873,-26.9482421875,55.5322265625,-4.2431640625
95.3785972,-27.6318359375,52.1630859375,-6.2451171875
95.3991843,-28.3154296875,48.8916015625,-6.9775390625
95.4368514,-29.7314453125,46.2060546875,-9.5166015625
95.456418,-31.0009765625,43.9599609375,-10.8837890625
95.4970456,-31.6845703125,41.4697265625,-13.7158203125
95.5186111,-32.6611328125,39.1748046875,-15.1806640625
95.561257,-33.8330078125,37.6611328125,-17.0361328125
95.5782334,-34.6142578125,34.8291015625,-18.9404296875
95.6201353,-36.3232421875,33.5595703125,-21.1376953125
95.6376108,-37.8369140625,32.6318359375,-22.6025390625
95.6749969,-38.5693359375,30.8740234375,-24.5556640625
95.6993236,-39.5458984375,29.0185546875,-26.0205078125
95.7502761,-40.8154296875,27.9443359375,-27.4365234375
95.7700286,-42.4267578125,25.1123046875,-29.1943359375
95.7883417,-42.9150390625,23.5498046875,-31.2939453125
95.8281207,-41.1083984375,24.8193359375,-32.4658203125
95.8512633,-36.6650390625,30.5322265625,-33.0517578125
95.893381,-33.8330078125,35.3173828125,-29.3896484375
95.9084418,-31.5869140625,39.3212890625,-23.6767578125
95.9465341,-29.2431640625,43.5693359375,-17.0849609375
95.9704488,-26.9482421875,47.7685546875,-10.2490234375
96.0134098,-24.6044921875,51.8212890625,-6.2451171875
96.0324561,-23.0419921875,55.8740234375,-2.0458984375
96.0753689,-21.4794921875,56.8505859375,0.6396484375
96.0933792,-22.1142578125,55.6298828125,0.8837890625
96.1328327,-21.3330078125,54.6533203125,-0.5322265625
96.1506183,-21.1865234375,54.6044921875,-1.6064453125
96.1907376,-21.0400390625,52.8466796875,-2.8271484375
96.211669,-21.5283203125,51.1376953125,-4.3896484375
96.2546607,-21.7724609375,50.4541015625,-6.1474609375
96.2714922,-22.2119140625,49.2333984375,-7.9052734375
96.3233126,-22.7978515625,47.0361328125,-9.3212890625
96.3445904,-23.7744140625,44.7900390625,-12.0556640625
96.3646445,-23.4814453125,42.0068359375,-13.0810546875
96.4053636,-24.7021484375,40.7861328125,-15.4248046875
96.4253966,-25.3369140625,37.8564453125,-17.8173828125
96.4666508,-26.7041015625,36.4892578125,-19.3798828125
96.4826545,-26.8994140625,34.8291015625,-21.4794921875
96.5235111,-28.9013671875,33.4130859375,-22.6025390625
96.5454161,-29.3408203125,32.0458984375,-24.6044921875
96.5881609,-30.5126953125,30.1416015625,-26.2646484375
96.6078428,-31.2939453125,29.4580078125,-27.9248046875
96.634199,-33.5888671875,27.9931640625,-29.6826171875
96.6749831,-34.4677734375,26.0400390625,-31.8798828125
96.6969767,-34.9072265625,24.5751953125,-33.3935546875
96.74055,-35.8837890625,25.4541015625,-35.0048828125
96.7545713,-32.2216796875,32.1923828125,-35.4443359375
96.7946067,-29.4384765625,36.4892578125,-31.9287109375
96.8157285,-27.5341796875,41.7626953125,-26.7529296875
96.8554217,-25.8740234375,47.7197265625,-19.8193359375
96.8762352,-23.7744140625,53.1396484375,-13.5693359375
96.9152302,-21.4306640625,58.4130859375,-8.6376953125
96.9352805,-19.9169921875,62.5146484375,-3.7548828125
96.9743324,-18.3056640625,66.3720703125,-0.4833984375
96.9956513,-18.5009765625,66.1767578125,0.9814453125
97.0352904,-18.5498046875,66.4208984375,0.6884765625
97.0547823,-17.7197265625,66.2255859375,-1.3134765625
97.0973182,-17.6708984375,65.3466796875,-2.9248046875
97.1163262,-18.7451171875,64.6142578125,-4.8291015625
97.1543872,-19.5751953125,63.1982421875,-6.3427734375
97.1784175,-20.5029296875,60.8544921875,-8.4423828125
97.2166244,-21.0888671875,58.0224609375,-9.0283203125
97.240735,-22.0654296875,55.2880859375,-10.9326171875
97.2687362,-23.0419921875,50.5517578125,-13.8134765625
97.2987058,-24.6533203125,47.8662109375,-15.1318359375
97.3277342,-25.4833984375,45.3759765625,-17.7197265625
97.3687644,-26.5087890625,43.4716796875,-19.4775390625
97.3877674,-28.1201171875,40.1513671875,-21.0888671875
97.4217982,-29.1455078125,38.4912109375,-22.7001953125
97.4487851,-30.8056640625,36.0498046875,-25.1416015625
97.4863123,-31.7822265625,34.3896484375,-27.7294921875
97.5128889,-33.5888671875,33.0712890625,-28.8037109375
97.54088,-33.9306640625,30.0439453125,-29.8779296875
97.5688302,-35.7373046875,27.3095703125,-32.1728515625
97.6018796,-37.4462890625,26.2841796875,-33.5888671875
97.6308446,-37.9833984375,25.9912109375,-35.3955078125
97.66187,-35.8349609375,29.0185546875,-36.9580078125
97.6928493,-32.3681640625,34.2431640625,-35.7373046875
97.7208267,-29.3896484375,38.4423828125,-30.4150390625
97.7546582,-27.8759765625,42.4462890625,-23.7744140625
97.7796298,-25.7275390625,47.9638671875,-17.0361328125
97.8218358,-22.8955078125,52.7001953125,-11.4208984375
97.8435997,-21.6259765625,57.1923828125,-6.8310546875
97.8705904,-19.2333984375,60.7568359375,-1.8017578125
97.9006548,-18.7451171875,61.6357421875,0.6396484375
97.9327807,-19.0380859375,60.8056640625,0.5908203125
97.9628219,-18.9404296875,60.7568359375,-1.2158203125
97.9955757,-18.8427734375,60.3173828125,-3.0224609375
98.0225792,-18.9404296875,58.1201171875,-4.9755859375
98.0534593,-19.7705078125,57.1435546875,-6.5380859375
98.0844744,-19.5263671875,55.0927734375,-7.6611328125
98.1142283,-20.6494140625,53.1884765625,-9.5654296875
98.1429994,-21.1865234375,50.0634765625,-12.0068359375
98.1740002,-22.1142578125,46.8408203125,-13.2275390625
98.2025911,-23.6279296875,44.5947265625,-15.5224609375
98.2363366,-23.9697265625,42.1044921875,-17.3779296875
98.2647697,-25.2392578125,40.2490234375,-19.5263671875
98.2929374,-25.9228515625,37.5146484375,-21.9677734375
98.3261029,-27.3876953125,35.9033203125,-23.3349609375
98.3548335,-29.0478515625,33.9501953125,-25.5810546875
98.3829493,-29.9267578125,32.1923828125,-27.6318359375
98.4164954,-31.2451171875,31.3623046875,-28.5107421875
98.4448412,-32.4658203125,29.7021484375,-30.9033203125
98.4740924,-33.6865234375,28.2373046875,-32.2705078125
98.5065389,-35.4443359375,26.5771484375,-34.3212890625
98.535709,-35.8837890625,24.6728515625,-36.0791015625
98.5684012,-35.6884765625,25.6005859375,-37.2998046875
98.5969679,-32.8564453125,31.1669921875,-38.0322265625
98.6260276,-29.3408203125,36.0986328125,-34.6142578125
98.656839,-26.8017578125,40.3466796875,-29.0966796875
98.68664,-24.9462890625,46.2060546875,-22.7978515625
98.7156219,-22.3095703125,51.6259765625,-17.1337890625
98.7471447,-20.0146484375,56.2158203125,-11.6650390625
98.7757772,-17.6220703125,59.9267578125,-7.7587890625
98.8191118,-16.3037109375,61.6357421875,-4.4384765625
98.8354475,-15.2294921875,60.4150390625,-3.5595703125
98.8671295,-14.5458984375,59.7802734375,-4.5849609375
98.8972805,-14.2041015625,60.0732421875,-6.5380859375
98.9286438,-14.8388671875,58.7548828125,-7.8076171875
98.9559845,-15.0830078125,56.3623046875,-8.5400390625
99.0001125,-15.3271484375,55.7275390625,-10.4931640625
99.0188253,-16.0595703125,54.6533203125,-12.0068359375
99.0473954,-16.7919921875,50.9423828125,-13.6669921875
99.0940606,-17.8173828125,48.1103515625,-16.1572265625
99.1083622,-18.8427734375,45.4248046875,-17.8662109375
99.1594763,-19.6240234375,43.0810546875,-19.4287109375
99.167861,-20.6982421875,40.4443359375,-21.3818359375
99.2203775,-21.6259765625,39.1748046875,-23.4814453125
99.2303904,-21.9677734375,37.1728515625,-25.3369140625
99.2806535,-23.2861328125,36.3916015625,-27.5830078125
99.30286,-24.1650390625,34.7314453125,-29.1943359375
99.3212676,-25.5810546875,34.6337890625,-30.9033203125
99.3635385,-26.8505859375,32.2412109375,-32.3681640625
99.378251,-28.0712890625,31.7041015625,-34.5166015625
99.422642,-30.2197265625,29.3115234375,-36.1279296875
99.4396091,-31.5380859375,26.8701171875,-37.3486328125
99.4801314,-33.2958984375,26.8701171875,-39.0087890625
99.5010955,-33.0029296875,29.8974609375,-40.8154296875
99.5422355,-29.8779296875,35.8056640625,-40.1318359375
99.5624781,-27.2900390625,40.3466796875,-35.6884765625
99.6019529,-26.2646484375,46.6455078125,-28.9990234375
99.6230989,-23.7744140625,51.3330078125,-22.3095703125
99.664536,-21.9189453125,56.5576171875,-15.9130859375
99.6854283,-20.0146484375,60.9033203125,-10.5419921875
99.7358721,-18.3544921875,64.2236328125,-5.9521484375
99.7577857,-17.9150390625,65.9814453125,-2.7783203125
99.7722856,-17.8662109375,64.3212890625,-1.3134765625
99.8115486,-17.9638671875,63.7353515625,-2.6318359375
99.8316699,-17.8173828125,63.8818359375,-4.4873046875
99.8798463,-18.3056640625,62.6123046875,-5.5126953125
99.8998934,-18.4521484375,61.2451171875,-6.7822265625
99.9231822,-20.0634765625,59.6826171875,-8.3447265625
99.9642731,-20.7958984375,58.5107421875,-9.9072265625
99.9843955,-21.6259765625,56.4111328125,-11.9580078125
100.0245151,-22.2119140625,54.0185546875,-13.8623046875
100.0446567,-23.6279296875,51.6748046875,-15.7666015625
100.0817142,-24.4580078125,49.9169921875,-18.3544921875
100.1033098,-25.9716796875,47.4755859375,-20.7958984375
100.1430609,-26.7041015625,46.1572265625,-22.1630859375
100.1642419,-28.4130859375,44.9365234375,-23.8720703125
100.2031736,-30.0244140625,42.9345703125,-26.2158203125
100.2260227,-30.5615234375,41.5673828125,-26.8994140625
100.2672466,-32.1240234375,39.7119140625,-28.8037109375
100.2870075,-33.9794921875,38.4423828125,-31.3427734375
100.3260823,-35.1513671875,36.6845703125,-32.4658203125
100.3461511,-36.9091796875,34.3896484375,-34.1259765625
100.3848351,-38.0810546875,31.6552734375,-35.6396484375
100.4055489,-39.0576171875,29.3115234375,-37.2509765625
100.4468643,-37.7880859375,31.7041015625,-38.7158203125
100.4674683,-35.0048828125,36.0498046875,-38.4716796875
100.5113568,-33.1005859375,40.4443359375,-34.0771484375
100.5319699,-30.7568359375,45.4248046875,-27.3876953125
100.5728676,-28.4130859375,49.8681640625,-20.7470703125
100.584494,-26.7529296875,55.8740234375,-14.3994140625
100.6234206,-24.4091796875,62.2216796875,-9.0771484375
100.6464262,-22.7490234375,65.5419921875,-3.9013671875
100.6863971,-21.4306640625,67.9833984375,-0.3857421875
100.706445,-21.6748046875,65.3466796875,0.6884765625
100.7438538,-21.6259765625,64.9560546875,0.1025390625
100.7650288,-21.4306640625,64.2236328125,-1.7529296875
100.8069548,-21.8701171875,62.6611328125,-3.0224609375
100.8292788,-22.4072265625,60.2685546875,-5.0244140625
100.8693638,-23.5302734375,58.5595703125,-6.0498046875
100.8905509,-24.8486328125,56.4599609375,-7.4658203125
100.9315635,-25.4345703125,54.2138671875,-9.4677734375
100.9475643,-26.6064453125,51.1376953125,-11.2744140625
100.9872908,-28.0224609375,48.5986328125,-12.5927734375
101.0086673,-29.2919921875,46.6943359375,-15.0341796875
101.0535741,-30.5615234375,43.6181640625,-16.8408203125
101.0709041,-31.6845703125,40.8837890625,-18.9404296875
101.1125921,-32.5146484375,38.8818359375,-19.9658203125
101.1316404,-34.3701171875,35.9521484375,-23.0419921875
101.1732334,-35.4931640625,34.9755859375,-23.6279296875
101.1879562,-36.7138671875,32.6318359375,-25.9228515625
101.2261093,-38.6669921875,30.1904296875,-27.5830078125
101.2486337,-40.0341796875,28.4814453125,-29.5849609375
101.2886673,-41.4990234375,26.3818359375,-31.2939453125
101.3103204,-42.8662109375,24.1357421875,-32.7587890625
101.3520393,-44.3310546875,21.9384765625,-34.4677734375
101.3727233,-43.4033203125,24.5751953125,-36.5185546875
101.4140915,-39.5458984375,29.0673828125,-35.6396484375
101.4337192,-36.5185546875,33.9013671875,-32.0751953125
101.4736313,-34.2724609375,37.3193359375,-26.1669921875
101.4913261,-32.0263671875,41.5673828125,-20.3564453125
101.5285852,-29.9755859375,45.4248046875,-14.4482421875
101.5537671,-27.8271484375,49.3798828125,-10.2001953125
101.5948063,-25.9228515625,53.4814453125,-6.6357421875
101.611831,-24.2138671875,55.2392578125,-3.3642578125
101.6659414,-24.5556640625,53.8720703125,-3.3642578125
101.6866879,-24.2626953125,54.0673828125,-4.0478515625
101.7026513,-24.5068359375,53.4326171875,-5.9521484375
101.7407718,-24.7509765625,51.8701171875,-7.3681640625
101.7617251,-24.8974609375,51.9677734375,-8.8330078125
101.8019072,-25.5810546875,49.9169921875,-9.9072265625
101.8245646,-26.8505859375,49.1845703125,-11.9091796875
101.8664686,-27.4853515625,46.1083984375,-13.8623046875
101.8845157,-28.6572265625,44.7900390625,-15.5224609375
101.9255854,-29.4873046875,42.2998046875,-17.5244140625
101.9452502,-30.3173828125,39.7119140625,-19.0380859375
101.9863334,-31.2451171875,38.3447265625,-21.8212890625
102.0033703,-32.5634765625,36.0498046875,-23.2861328125
102.0491157,-33.2470703125,34.1943359375,-24.9462890625
102.0631036,-34.2236328125,33.1201171875,-27.4365234375
102.1013449,-35.7373046875,30.1416015625,-28.8525390625
102.1258308,-36.4208984375,29.5556640625,-30.9033203125
102.1653341,-37.6904296875,26.9677734375,-32.4169921875
102.1830334,-38.7158203125,25.3076171875,-34.4677734375
102.2237484,-40.1318359375,23.1103515625,-36.4697265625
102.2445799,-41.2060546875,22.0361328125,-37.9345703125
102.2840015,-42.8173828125,22.6220703125,-39.5458984375
102.3066923,-42.8662109375,28.1396484375,-40.7666015625
102.3465744,-39.5458984375,33.2177734375,-38.4716796875
102.3676307,-36.0302734375,37.4658203125,-33.3935546875
102.422241,-34.3212890625,42.0068359375,-27.5830078125
102.4264045,-32.2705078125,46.6943359375,-21.9677734375
102.4669358,-30.4638671875,50.5517578125,-16.4501953125
102.485319,-27.9248046875,53.9697265625,-13.3251953125
102.526064,-26.8017578125,56.6552734375,-9.6142578125
102.546496,-25.5810546875,55.4833984375,-8.3447265625
102.5866804,-26.0205078125,54.5556640625,-8.5400390625
102.6072188,-25.7275390625,54.2626953125,-10.2001953125
102.6389885,-25.1904296875,53.8720703125,-11.5673828125
102.689676,-25.0439453125,52.6513671875,-12.7392578125
102.7002873,-25.7275390625,50.9423828125,-14.4482421875
102.728081,-26.8505859375,49.1845703125,-16.2548828125
102.7681516,-27.7294921875,47.3779296875,-17.4267578125
102.7906229,-28.5595703125,44.8388671875,-19.1845703125
102.8181522,-29.2919921875,42.4462890625,-21.1865234375
102.857845,-30.3662109375,40.4443359375,-23.1884765625
102.8794584,-31.9287109375,38.5400390625,-25.2392578125
102.9084308,-33.3447265625,36.0009765625,-27.1923828125
102.9411437,-34.0771484375,33.9013671875,-29.5849609375
102.9699398,-35.8837890625,30.8251953125,-31.0498046875
102.9995769,-37.3974609375,29.6533203125,-33.0517578125
103.030933,-38.1298828125,28.4326171875,-34.7607421875
103.0621697,-39.3994140625,25.3564453125,-36.3720703125
103.0894925,-40.9130859375,24.7216796875,-37.8857421875
103.122571,-42.0361328125,22.3291015625,-38.9111328125
103.1493775,-43.5009765625,20.3271484375,-40.9130859375
103.1822372,-44.6240234375,19.3017578125,-42.2314453125
103.2121727,-46.0888671875,21.1083984375,-44.0869140625
103.2417226,-44.0380859375,27.1630859375,-44.6240234375
103.2676673,-40.3271484375,33.4619140625,-41.5966796875
103.3024507,-37.9345703125,37.4169921875,-36.5673828125
103.3308039,-35.9326171875,43.4716796875,-30.3662109375
103.3639692,-33.8818359375,48.8427734375,-23.7255859375
103.3928681,-32.1240234375,54.1650390625,-18.4521484375
103.419564,-30.2197265625,57.9736328125,-14.5458984375
103.4524774,-28.3642578125,61.2451171875,-10.4931640625
103.4811854,-28.3642578125,61.0986328125,-8.7353515625
103.5191613,-29.1455078125,60.3173828125,-8.2470703125
103.5606539,-28.8525390625,60.4150390625,-9.5654296875
103.5717744,-29.4384765625,58.6572265625,-11.5673828125
103.6046079,-30.0244140625,56.3134765625,-11.7626953125
103.6339764,-30.4638671875,54.5068359375,-13.6669921875
103.6789428,-31.6357421875,52.8955078125,-14.5458984375
103.6935998,-31.6845703125,48.9404296875,-15.6201171875
103.7241682,-32.8564453125,45.3271484375,-17.4267578125
103.7563176,-34.1259765625,43.3740234375,-19.4775390625
103.7842663,-35.2001953125,41.1279296875,-20.8935546875
103.8143232,-35.7861328125,39.5654296875,-22.2607421875
103.8602776,-36.8603515625,38.3447265625,-24.0673828125
103.8754119,-38.5205078125,36.0498046875,-25.8251953125
103.9044296,-39.4482421875,34.5849609375,-27.4853515625
103.9512573,-40.6201171875,32.0947265625,-29.2919921875
103.9649405,-42.2314453125,30.0439453125,-31.0009765625
103.9951784,-43.0126953125,27.9443359375,-33.0029296875
104.0503602,-44.8193359375,25.9912109375,-34.5166015625
104.0625869,-45.6005859375,23.2080078125,-35.1025390625
